Time,Switch,Interface,Sent,Received
1582205500.057484,3,65533,0,0
1582205500.057484,3,65534,0,0
1582205500.057484,3,65531,0,0
1582205500.057484,3,4294967293,279,0
1582205500.057484,3,4294967291,0,0
1582205500.057484,3,1,315637,30
1582205500.057484,3,2,319167,30
1582205500.057484,3,4,68486,49
1582205500.057484,3,5,319136,37
1582205500.057484,3,3,146,1022426
1582205499.951113,4,0,0,0
1582205499.951113,4,65533,0,0
1582205499.951113,4,65534,0,0
1582205499.951113,4,65531,0,0
1582205499.951113,4,4294967293,247,0
1582205499.951113,4,4294967291,0,0
1582205499.951113,4,1,27,324699
1582205499.951113,4,2,0,0
1582205499.951113,4,3,324699,27
1582205499.182317,5,0,0,0
1582205499.182317,5,65533,0,0
1582205499.182317,5,65534,0,0
1582205499.182317,5,65531,0,0
1582205499.182317,5,4294967293,300,0
1582205499.182317,5,4294967291,0,0
1582205499.182317,5,4,320978,18
1582205499.182317,5,1,323865,1026084
1582205499.182317,5,2,61,316397
1582205499.182317,5,3,1021503,323908
1582205499.76435,6,0,0,0
1582205499.76435,6,65533,0,0
1582205499.76435,6,65534,0,0
1582205499.76435,6,65531,0,0
1582205499.76435,6,4294967293,304,0
1582205499.76435,6,4294967291,0,0
1582205499.76435,6,1,1022211,134
1582205499.76435,6,2,30,324469
1582205499.76435,6,3,324603,1022241
1582205498.934889,8,0,0,0
1582205498.934889,8,65533,0,0
1582205498.934889,8,65534,0,0
1582205498.934889,8,65531,0,0
1582205498.934889,8,4294967293,268,0
1582205498.934889,8,4294967291,0,0
1582205498.934889,8,1,323656,1026086
1582205498.934889,8,2,1026086,323656
1582205499.136079,9,0,0,0
1582205499.136079,9,65533,0,0
1582205499.136079,9,65534,0,0
1582205499.136079,9,65531,0,0
1582205499.136079,9,4294967293,287,0
1582205499.136079,9,4294967291,0,0
1582205499.136079,9,1,323862,1026085
1582205499.136079,9,2,1026085,323862
1582205499.329157,10,0,0,0
1582205499.329157,10,65533,0,0
1582205499.329157,10,65534,0,0
1582205499.329157,10,65531,0,0
1582205499.329157,10,4294967293,256,0
1582205499.329157,10,4294967291,0,0
1582205499.329157,10,1,59,316628
1582205499.329157,10,2,316628,59
1582205499.160443,11,0,0,0
1582205499.160443,11,65533,0,0
1582205499.160443,11,65534,0,0
1582205499.160443,11,65531,0,0
1582205499.160443,11,4294967293,258,0
1582205499.160443,11,4294967291,0,0
1582205499.160443,11,1,59,316399
1582205499.160443,11,2,316399,59
1582205500.031022,12,0,0,0
1582205500.031022,12,65533,0,0
1582205500.031022,12,65534,0,0
1582205500.031022,12,65531,0,0
1582205500.031022,12,4294967293,286,0
1582205500.031022,12,4294967291,0,0
1582205500.031022,12,1,1022429,141
1582205500.031022,12,2,141,1022429
1582205499.868774,13,0,0,0
1582205499.868774,13,65533,0,0
1582205499.868774,13,65534,0,0
1582205499.868774,13,65531,0,0
1582205499.868774,13,4294967293,290,0
1582205499.868774,13,4294967291,0,0
1582205499.868774,13,1,1022432,135
1582205499.868774,13,2,135,1022432
1582205499.968453,14,0,0,0
1582205499.968453,14,65533,0,0
1582205499.968453,14,65534,0,0
1582205499.968453,14,65531,0,0
1582205499.968453,14,4294967293,249,0
1582205499.968453,14,4294967291,0,0
1582205499.968453,14,1,28,324702
1582205499.968453,14,2,324702,28
1582205499.842787,15,0,0,0
1582205499.842787,15,65533,0,0
1582205499.842787,15,65534,0,0
1582205499.842787,15,65531,0,0
1582205499.842787,15,4294967293,250,0
1582205499.842787,15,4294967291,0,0
1582205499.842787,15,1,29,324479
1582205499.842787,15,2,324479,29
1582205499.375192,16,0,0,0
1582205499.375192,16,65533,0,0
1582205499.375192,16,65534,0,0
1582205499.375192,16,65531,0,0
1582205499.375192,16,4294967293,283,0
1582205499.375192,16,4294967291,0,0
1582205499.375192,16,1,324169,1022275
1582205499.375192,16,2,1022275,324169
1582205499.794361,17,0,0,0
1582205499.794361,17,65533,0,0
1582205499.794361,17,65534,0,0
1582205499.794361,17,65531,0,0
1582205499.794361,17,4294967293,308,0
1582205499.794361,17,4294967291,0,0
1582205499.794361,17,1,324605,1022270
1582205499.794361,17,2,1022270,324605
1582205500.982698,1,0,0,0
1582205500.982698,1,65533,0,0
1582205500.982698,1,65534,0,0
1582205500.982698,1,65531,0,0
1582205500.982698,1,4294967293,270,0
1582205500.982698,1,4294967291,0,0
1582205500.982698,1,1,10,67923
1582205500.982698,1,2,325874,321179
1582205500.982698,1,4,18,323248
1582205500.982698,1,5,37,321104
1582205500.982698,1,3,1033454,325939
1582205501.395166,2,0,0,0
1582205501.395166,2,65533,0,0
1582205501.395166,2,65534,0,0
1582205501.395166,2,65531,0,0
1582205501.395166,2,4294967293,257,0
1582205501.395166,2,4294967291,0,0
1582205501.395166,2,1,26,317843
1582205501.395166,2,2,32,1091
1582205501.395166,2,3,318934,58
1582205502.179798,3,0,0,0
1582205502.179798,3,65533,0,0
1582205502.179798,3,65534,0,0
1582205502.179798,3,65531,0,0
1582205502.179798,3,4294967293,281,0
1582205502.179798,3,4294967291,0,0
1582205502.179798,3,1,318022,30
1582205502.179798,3,2,321550,30
1582205502.179798,3,4,69004,49
1582205502.179798,3,5,321506,37
1582205502.179798,3,3,146,1030082
1582205502.104352,4,0,0,0
1582205502.104352,4,65533,0,0
1582205502.104352,4,65534,0,0
1582205502.104352,4,65531,0,0
1582205502.104352,4,4294967293,248,0
1582205502.104352,4,4294967291,0,0
1582205502.104352,4,1,27,327096
1582205502.104352,4,2,0,0
1582205502.104352,4,3,327096,27
1582205501.232206,5,0,0,0
1582205501.232206,5,65533,0,0
1582205501.232206,5,65534,0,0
1582205501.232206,5,65531,0,0
1582205501.232206,5,4294967293,301,0
1582205501.232206,5,4294967291,0,0
1582205501.232206,5,4,323248,18
1582205501.232206,5,1,326149,1033452
1582205501.232206,5,2,61,318704
1582205501.232206,5,3,1028908,326192
1582205501.930987,6,0,0,0
1582205501.930987,6,65533,0,0
1582205501.930987,6,65534,0,0
1582205501.930987,6,65531,0,0
1582205501.930987,6,4294967293,305,0
1582205501.930987,6,4294967291,0,0
1582205501.930987,6,1,1029904,134
1582205501.930987,6,2,30,326862
1582205501.930987,6,3,326996,1029934
1582205501.007158,8,0,0,0
1582205501.007158,8,65533,0,0
1582205501.007158,8,65534,0,0
1582205501.007158,8,65531,0,0
1582205501.007158,8,4294967293,269,0
1582205501.007158,8,4294967291,0,0
1582205501.007158,8,1,325942,1033453
1582205501.007158,8,2,1033453,325942
1582205501.184179,9,0,0,0
1582205501.184179,9,65533,0,0
1582205501.184179,9,65534,0,0
1582205501.184179,9,65531,0,0
1582205501.184179,9,4294967293,288,0
1582205501.184179,9,4294967291,0,0
1582205501.184179,9,1,326145,1033452
1582205501.184179,9,2,1033452,326145
1582205501.377126,10,0,0,0
1582205501.377126,10,65533,0,0
1582205501.377126,10,65534,0,0
1582205501.377126,10,65531,0,0
1582205501.377126,10,4294967293,257,0
1582205501.377126,10,4294967291,0,0
1582205501.377126,10,1,59,318935
1582205501.377126,10,2,318935,59
1582205501.209942,11,0,0,0
1582205501.209942,11,65533,0,0
1582205501.209942,11,65534,0,0
1582205501.209942,11,65531,0,0
1582205501.209942,11,4294967293,259,0
1582205501.209942,11,4294967291,0,0
1582205501.209942,11,1,59,318706
1582205501.209942,11,2,318706,59
1582205502.154269,12,0,0,0
1582205502.154269,12,65533,0,0
1582205502.154269,12,65534,0,0
1582205502.154269,12,65531,0,0
1582205502.154269,12,4294967293,290,0
1582205502.154269,12,4294967291,0,0
1582205502.154269,12,1,1030083,141
1582205502.154269,12,2,141,1030083
1582205501.963599,13,0,0,0
1582205501.963599,13,65533,0,0
1582205501.963599,13,65534,0,0
1582205501.963599,13,65531,0,0
1582205501.963599,13,4294967293,294,0
1582205501.963599,13,4294967291,0,0
1582205501.963599,13,1,1030086,135
1582205501.963599,13,2,135,1030086
1582205502.086713,14,0,0,0
1582205502.086713,14,65533,0,0
1582205502.086713,14,65534,0,0
1582205502.086713,14,65531,0,0
1582205502.086713,14,4294967293,254,0
1582205502.086713,14,4294967291,0,0
1582205502.086713,14,1,28,327093
1582205502.086713,14,2,327093,28
1582205501.996855,15,0,0,0
1582205501.996855,15,65533,0,0
1582205501.996855,15,65534,0,0
1582205501.996855,15,65531,0,0
1582205501.996855,15,4294967293,255,0
1582205501.996855,15,4294967291,0,0
1582205501.996855,15,1,29,326868
1582205501.996855,15,2,326868,29
1582205501.501402,16,0,0,0
1582205501.501402,16,65533,0,0
1582205501.501402,16,65534,0,0
1582205501.501402,16,65531,0,0
1582205501.501402,16,4294967293,285,0
1582205501.501402,16,4294967291,0,0
1582205501.501402,16,1,326559,1029963
1582205501.501402,16,2,1029963,326559
1582205501.983573,17,0,0,0
1582205501.983573,17,65533,0,0
1582205501.983573,17,65534,0,0
1582205501.983573,17,65531,0,0
1582205501.983573,17,4294967293,309,0
1582205501.983573,17,4294967291,0,0
1582205501.983573,17,1,326997,1029957
1582205501.983573,17,2,1029957,326997
1582205503.105142,1,0,0,0
1582205503.105142,1,65533,0,0
1582205503.105142,1,65534,0,0
1582205503.105142,1,65531,0,0
1582205503.105142,1,4294967293,271,0
1582205503.105142,1,4294967291,0,0
1582205503.105142,1,1,10,68419
1582205503.105142,1,2,328256,323551
1582205503.105142,1,4,18,325649
1582205503.105142,1,5,37,323482
1582205503.105142,1,3,1041101,328321
1582205503.583529,2,0,0,0
1582205503.583529,2,65533,0,0
1582205503.583529,2,65534,0,0
1582205503.583529,2,65531,0,0
1582205503.583529,2,4294967293,258,0
1582205503.583529,2,4294967291,0,0
1582205503.583529,2,1,26,320232
1582205503.583529,2,2,32,1099
1582205503.583529,2,3,321331,58
1582205504.215705,3,0,0,0
1582205504.215705,3,65533,0,0
1582205504.215705,3,65534,0,0
1582205504.215705,3,65531,0,0
1582205504.215705,3,4294967293,285,0
1582205504.215705,3,4294967291,0,0
1582205504.215705,3,1,320307,30
1582205504.215705,3,2,323830,30
1582205504.215705,3,4,69509,49
1582205504.215705,3,5,323793,37
1582205504.215705,3,3,146,1037439
1582205504.150408,4,0,0,0
1582205504.150408,4,65533,0,0
1582205504.150408,4,65534,0,0
1582205504.150408,4,65531,0,0
1582205504.150408,4,4294967293,253,0
1582205504.150408,4,4294967291,0,0
1582205504.150408,4,1,27,329400
1582205504.150408,4,2,0,0
1582205504.150408,4,3,329400,27
1582205503.348682,5,0,0,0
1582205503.348682,5,65533,0,0
1582205503.348682,5,65534,0,0
1582205503.348682,5,65531,0,0
1582205503.348682,5,4294967293,302,0
1582205503.348682,5,4294967291,0,0
1582205503.348682,5,4,325650,18
1582205503.348682,5,1,328545,1041125
1582205503.348682,5,2,61,321102
1582205503.348682,5,3,1036577,328588
1582205503.962509,6,0,0,0
1582205503.962509,6,65533,0,0
1582205503.962509,6,65534,0,0
1582205503.962509,6,65531,0,0
1582205503.962509,6,4294967293,305,0
1582205503.962509,6,4294967291,0,0
1582205503.962509,6,1,1037344,134
1582205503.962509,6,2,30,329169
1582205503.962509,6,3,329303,1037374
1582205503.130133,8,0,0,0
1582205503.130133,8,65533,0,0
1582205503.130133,8,65534,0,0
1582205503.130133,8,65531,0,0
1582205503.130133,8,4294967293,270,0
1582205503.130133,8,4294967291,0,0
1582205503.130133,8,1,328336,1041127
1582205503.130133,8,2,1041127,328336
1582205503.315816,9,0,0,0
1582205503.315816,9,65533,0,0
1582205503.315816,9,65534,0,0
1582205503.315816,9,65531,0,0
1582205503.315816,9,4294967293,289,0
1582205503.315816,9,4294967291,0,0
1582205503.315816,9,1,328542,1041127
1582205503.315816,9,2,1041127,328542
1582205503.540355,10,0,0,0
1582205503.540355,10,65533,0,0
1582205503.540355,10,65534,0,0
1582205503.540355,10,65531,0,0
1582205503.540355,10,4294967293,258,0
1582205503.540355,10,4294967291,0,0
1582205503.540355,10,1,59,321333
1582205503.540355,10,2,321333,59
1582205503.362575,11,0,0,0
1582205503.362575,11,65533,0,0
1582205503.362575,11,65534,0,0
1582205503.362575,11,65531,0,0
1582205503.362575,11,4294967293,260,0
1582205503.362575,11,4294967291,0,0
1582205503.362575,11,1,59,321103
1582205503.362575,11,2,321103,59
1582205504.196994,12,0,0,0
1582205504.196994,12,65533,0,0
1582205504.196994,12,65534,0,0
1582205504.196994,12,65531,0,0
1582205504.196994,12,4294967293,291,0
1582205504.196994,12,4294967291,0,0
1582205504.196994,12,1,1037439,141
1582205504.196994,12,2,141,1037439
1582205504.030577,13,0,0,0
1582205504.030577,13,65533,0,0
1582205504.030577,13,65534,0,0
1582205504.030577,13,65531,0,0
1582205504.030577,13,4294967293,294,0
1582205504.030577,13,4294967291,0,0
1582205504.030577,13,1,1037443,135
1582205504.030577,13,2,135,1037443
1582205504.167288,14,0,0,0
1582205504.167288,14,65533,0,0
1582205504.167288,14,65534,0,0
1582205504.167288,14,65531,0,0
1582205504.167288,14,4294967293,255,0
1582205504.167288,14,4294967291,0,0
1582205504.167288,14,1,28,329400
1582205504.167288,14,2,329400,28
1582205504.005802,15,0,0,0
1582205504.005802,15,65533,0,0
1582205504.005802,15,65534,0,0
1582205504.005802,15,65531,0,0
1582205504.005802,15,4294967293,255,0
1582205504.005802,15,4294967291,0,0
1582205504.005802,15,1,29,329176
1582205504.005802,15,2,329176,29
1582205503.569853,16,0,0,0
1582205503.569853,16,65533,0,0
1582205503.569853,16,65534,0,0
1582205503.569853,16,65531,0,0
1582205503.569853,16,4294967293,285,0
1582205503.569853,16,4294967291,0,0
1582205503.569853,16,1,328865,1037399
1582205503.569853,16,2,1037399,328865
1582205503.99281,17,0,0,0
1582205503.99281,17,65533,0,0
1582205503.99281,17,65534,0,0
1582205503.99281,17,65531,0,0
1582205503.99281,17,4294967293,309,0
1582205503.99281,17,4294967291,0,0
1582205503.99281,17,1,329306,1037403
1582205503.99281,17,2,1037403,329306
1582205505.260013,1,0,0,0
1582205505.260013,1,65533,0,0
1582205505.260013,1,65534,0,0
1582205505.260013,1,65531,0,0
1582205505.260013,1,4294967293,271,0
1582205505.260013,1,4294967291,0,0
1582205505.260013,1,1,10,68944
1582205505.260013,1,2,330655,325967
1582205505.260013,1,4,18,328089
1582205505.260013,1,5,37,325889
1582205505.260013,1,3,1048889,330720
1582205505.697212,2,0,0,0
1582205505.697212,2,65533,0,0
1582205505.697212,2,65534,0,0
1582205505.697212,2,65531,0,0
1582205505.697212,2,4294967293,258,0
1582205505.697212,2,4294967291,0,0
1582205505.697212,2,1,26,322663
1582205505.697212,2,2,32,1107
1582205505.697212,2,3,323770,58
1582205506.381275,3,0,0,0
1582205506.381275,3,65533,0,0
1582205506.381275,3,65534,0,0
1582205506.381275,3,65531,0,0
1582205506.381275,3,4294967293,285,0
1582205506.381275,3,4294967291,0,0
1582205506.381275,3,1,322733,30
1582205506.381275,3,2,326260,30
1582205506.381275,3,4,70043,49
1582205506.381275,3,5,326214,37
1582205506.381275,3,3,146,1045250
1582205506.316121,4,0,0,0
1582205506.316121,4,65533,0,0
1582205506.316121,4,65534,0,0
1582205506.316121,4,65531,0,0
1582205506.316121,4,4294967293,253,0
1582205506.316121,4,4294967291,0,0
1582205506.316121,4,1,27,331824
1582205506.316121,4,2,0,0
1582205506.316121,4,3,331824,27
1582205505.550432,5,0,0,0
1582205505.550432,5,65533,0,0
1582205505.550432,5,65534,0,0
1582205505.550432,5,65531,0,0
1582205505.550432,5,4294967293,302,0
1582205505.550432,5,4294967291,0,0
1582205505.550432,5,4,328089,18
1582205505.550432,5,1,330968,1048944
1582205505.550432,5,2,61,323541
1582205505.550432,5,3,1044396,331011
1582205506.130009,6,0,0,0
1582205506.130009,6,65533,0,0
1582205506.130009,6,65534,0,0
1582205506.130009,6,65531,0,0
1582205506.130009,6,4294967293,305,0
1582205506.130009,6,4294967291,0,0
1582205506.130009,6,1,1045173,134
1582205506.130009,6,2,30,331599
1582205506.130009,6,3,331733,1045203
1582205505.285036,8,0,0,0
1582205505.285036,8,65533,0,0
1582205505.285036,8,65534,0,0
1582205505.285036,8,65531,0,0
1582205505.285036,8,4294967293,270,0
1582205505.285036,8,4294967291,0,0
1582205505.285036,8,1,330751,1048945
1582205505.285036,8,2,1048945,330751
1582205505.517353,9,0,0,0
1582205505.517353,9,65533,0,0
1582205505.517353,9,65534,0,0
1582205505.517353,9,65531,0,0
1582205505.517353,9,4294967293,289,0
1582205505.517353,9,4294967291,0,0
1582205505.517353,9,1,330959,1048944
1582205505.517353,9,2,1048944,330959
1582205505.678437,10,0,0,0
1582205505.678437,10,65533,0,0
1582205505.678437,10,65534,0,0
1582205505.678437,10,65531,0,0
1582205505.678437,10,4294967293,258,0
1582205505.678437,10,4294967291,0,0
1582205505.678437,10,1,59,323771
1582205505.678437,10,2,323771,59
1582205505.564207,11,0,0,0
1582205505.564207,11,65533,0,0
1582205505.564207,11,65534,0,0
1582205505.564207,11,65531,0,0
1582205505.564207,11,4294967293,260,0
1582205505.564207,11,4294967291,0,0
1582205505.564207,11,1,59,323544
1582205505.564207,11,2,323544,59
1582205506.357108,12,0,0,0
1582205506.357108,12,65533,0,0
1582205506.357108,12,65534,0,0
1582205506.357108,12,65531,0,0
1582205506.357108,12,4294967293,291,0
1582205506.357108,12,4294967291,0,0
1582205506.357108,12,1,1045253,141
1582205506.357108,12,2,141,1045253
1582205506.197141,13,0,0,0
1582205506.197141,13,65533,0,0
1582205506.197141,13,65534,0,0
1582205506.197141,13,65531,0,0
1582205506.197141,13,4294967293,294,0
1582205506.197141,13,4294967291,0,0
1582205506.197141,13,1,1045275,135
1582205506.197141,13,2,135,1045275
1582205506.332799,14,0,0,0
1582205506.332799,14,65533,0,0
1582205506.332799,14,65534,0,0
1582205506.332799,14,65531,0,0
1582205506.332799,14,4294967293,255,0
1582205506.332799,14,4294967291,0,0
1582205506.332799,14,1,28,331829
1582205506.332799,14,2,331829,28
1582205506.153328,15,0,0,0
1582205506.153328,15,65533,0,0
1582205506.153328,15,65534,0,0
1582205506.153328,15,65531,0,0
1582205506.153328,15,4294967293,255,0
1582205506.153328,15,4294967291,0,0
1582205506.153328,15,1,29,331607
1582205506.153328,15,2,331607,29
1582205505.73596,16,0,0,0
1582205505.73596,16,65533,0,0
1582205505.73596,16,65534,0,0
1582205505.73596,16,65531,0,0
1582205505.73596,16,4294967293,285,0
1582205505.73596,16,4294967291,0,0
1582205505.73596,16,1,331299,1045239
1582205505.73596,16,2,1045239,331299
1582205506.173306,17,0,0,0
1582205506.173306,17,65533,0,0
1582205506.173306,17,65534,0,0
1582205506.173306,17,65531,0,0
1582205506.173306,17,4294967293,309,0
1582205506.173306,17,4294967291,0,0
1582205506.173306,17,1,331736,1045234
1582205506.173306,17,2,1045234,331736
1582205507.435789,1,0,0,0
1582205507.435789,1,65533,0,0
1582205507.435789,1,65534,0,0
1582205507.435789,1,65531,0,0
1582205507.435789,1,4294967293,271,0
1582205507.435789,1,4294967291,0,0
1582205507.435789,1,1,10,69470
1582205507.435789,1,2,333059,328379
1582205507.435789,1,4,18,330524
1582205507.435789,1,5,37,328287
1582205507.435789,1,3,1056660,333124
1582205507.889802,2,0,0,0
1582205507.889802,2,65533,0,0
1582205507.889802,2,65534,0,0
1582205507.889802,2,65531,0,0
1582205507.889802,2,4294967293,258,0
1582205507.889802,2,4294967291,0,0
1582205507.889802,2,1,26,325114
1582205507.889802,2,2,32,1116
1582205507.889802,2,3,326230,58
1582205508.564809,3,0,0,0
1582205508.564809,3,65533,0,0
1582205508.564809,3,65534,0,0
1582205508.564809,3,65531,0,0
1582205508.564809,3,4294967293,285,0
1582205508.564809,3,4294967291,0,0
1582205508.564809,3,1,325127,30
1582205508.564809,3,2,328664,30
1582205508.564809,3,4,70578,49
1582205508.564809,3,5,328603,37
1582205508.564809,3,3,146,1052972
1582205508.430967,4,0,0,0
1582205508.430967,4,65533,0,0
1582205508.430967,4,65534,0,0
1582205508.430967,4,65531,0,0
1582205508.430967,4,4294967293,253,0
1582205508.430967,4,4294967291,0,0
1582205508.430967,4,1,28,334191
1582205508.430967,4,2,0,0
1582205508.430967,4,3,334191,28
1582205507.710729,5,0,0,0
1582205507.710729,5,65533,0,0
1582205507.710729,5,65534,0,0
1582205507.710729,5,65531,0,0
1582205507.710729,5,4294967293,302,0
1582205507.710729,5,4294967291,0,0
1582205507.710729,5,4,330524,18
1582205507.710729,5,1,333419,1056805
1582205507.710729,5,2,61,326002
1582205507.710729,5,3,1052283,333462
1582205508.246942,6,0,0,0
1582205508.246942,6,65533,0,0
1582205508.246942,6,65534,0,0
1582205508.246942,6,65531,0,0
1582205508.246942,6,4294967293,305,0
1582205508.246942,6,4294967291,0,0
1582205508.246942,6,1,1052793,134
1582205508.246942,6,2,31,333961
1582205508.246942,6,3,334095,1052824
1582205507.468062,8,0,0,0
1582205507.468062,8,65533,0,0
1582205507.468062,8,65534,0,0
1582205507.468062,8,65531,0,0
1582205507.468062,8,4294967293,270,0
1582205507.468062,8,4294967291,0,0
1582205507.468062,8,1,333198,1056806
1582205507.468062,8,2,1056806,333198
1582205507.677611,9,0,0,0
1582205507.677611,9,65533,0,0
1582205507.677611,9,65534,0,0
1582205507.677611,9,65531,0,0
1582205507.677611,9,4294967293,289,0
1582205507.677611,9,4294967291,0,0
1582205507.677611,9,1,333414,1056806
1582205507.677611,9,2,1056806,333414
1582205507.870999,10,0,0,0
1582205507.870999,10,65533,0,0
1582205507.870999,10,65534,0,0
1582205507.870999,10,65531,0,0
1582205507.870999,10,4294967293,258,0
1582205507.870999,10,4294967291,0,0
1582205507.870999,10,1,59,326232
1582205507.870999,10,2,326232,59
1582205507.724608,11,0,0,0
1582205507.724608,11,65533,0,0
1582205507.724608,11,65534,0,0
1582205507.724608,11,65531,0,0
1582205507.724608,11,4294967293,260,0
1582205507.724608,11,4294967291,0,0
1582205507.724608,11,1,59,326003
1582205507.724608,11,2,326003,59
1582205508.499523,12,0,0,0
1582205508.499523,12,65533,0,0
1582205508.499523,12,65534,0,0
1582205508.499523,12,65531,0,0
1582205508.499523,12,4294967293,291,0
1582205508.499523,12,4294967291,0,0
1582205508.499523,12,1,1052974,141
1582205508.499523,12,2,141,1052974
1582205508.316309,13,0,0,0
1582205508.316309,13,65533,0,0
1582205508.316309,13,65534,0,0
1582205508.316309,13,65531,0,0
1582205508.316309,13,4294967293,294,0
1582205508.316309,13,4294967291,0,0
1582205508.316309,13,1,1052982,135
1582205508.316309,13,2,135,1052982
1582205508.448339,14,0,0,0
1582205508.448339,14,65533,0,0
1582205508.448339,14,65534,0,0
1582205508.448339,14,65531,0,0
1582205508.448339,14,4294967293,255,0
1582205508.448339,14,4294967291,0,0
1582205508.448339,14,1,29,334192
1582205508.448339,14,2,334192,29
1582205508.27054,15,0,0,0
1582205508.27054,15,65533,0,0
1582205508.27054,15,65534,0,0
1582205508.27054,15,65531,0,0
1582205508.27054,15,4294967293,255,0
1582205508.27054,15,4294967291,0,0
1582205508.27054,15,1,30,333967
1582205508.27054,15,2,333967,30
1582205507.844598,16,0,0,0
1582205507.844598,16,65533,0,0
1582205507.844598,16,65534,0,0
1582205507.844598,16,65531,0,0
1582205507.844598,16,4294967293,285,0
1582205507.844598,16,4294967291,0,0
1582205507.844598,16,1,333657,1052848
1582205507.844598,16,2,1052848,333657
1582205508.291237,17,0,0,0
1582205508.291237,17,65533,0,0
1582205508.291237,17,65534,0,0
1582205508.291237,17,65531,0,0
1582205508.291237,17,4294967293,309,0
1582205508.291237,17,4294967291,0,0
1582205508.291237,17,1,334096,1052847
1582205508.291237,17,2,1052847,334096
1582205509.546529,1,0,0,0
1582205509.546529,1,65533,0,0
1582205509.546529,1,65534,0,0
1582205509.546529,1,65531,0,0
1582205509.546529,1,4294967293,271,0
1582205509.546529,1,4294967291,0,0
1582205509.546529,1,1,10,69977
1582205509.546529,1,2,335466,330786
1582205509.546529,1,4,18,332819
1582205509.546529,1,5,37,330690
1582205509.546529,1,3,1064272,335531
1582205509.95989,2,0,0,0
1582205509.95989,2,65533,0,0
1582205509.95989,2,65534,0,0
1582205509.95989,2,65531,0,0
1582205509.95989,2,4294967293,258,0
1582205509.95989,2,4294967291,0,0
1582205509.95989,2,1,26,327440
1582205509.95989,2,2,32,1125
1582205509.95989,2,3,328565,58
1582205510.698398,3,0,0,0
1582205510.698398,3,65533,0,0
1582205510.698398,3,65534,0,0
1582205510.698398,3,65531,0,0
1582205510.698398,3,4294967293,285,0
1582205510.698398,3,4294967291,0,0
1582205510.698398,3,1,327550,30
1582205510.698398,3,2,331088,30
1582205510.698398,3,4,71093,49
1582205510.698398,3,5,331028,37
1582205510.698398,3,3,146,1060759
1582205510.63205,4,0,0,0
1582205510.63205,4,65533,0,0
1582205510.63205,4,65534,0,0
1582205510.63205,4,65531,0,0
1582205510.63205,4,4294967293,253,0
1582205510.63205,4,4294967291,0,0
1582205510.63205,4,1,29,336624
1582205510.63205,4,2,0,0
1582205510.63205,4,3,336624,29
1582205509.781252,5,0,0,0
1582205509.781252,5,65533,0,0
1582205509.781252,5,65534,0,0
1582205509.781252,5,65531,0,0
1582205509.781252,5,4294967293,302,0
1582205509.781252,5,4294967291,0,0
1582205509.781252,5,4,332819,18
1582205509.781252,5,1,335745,1064270
1582205509.781252,5,2,61,328334
1582205509.781252,5,3,1059785,335788
1582205510.412381,6,0,0,0
1582205510.412381,6,65533,0,0
1582205510.412381,6,65534,0,0
1582205510.412381,6,65531,0,0
1582205510.412381,6,4294967293,305,0
1582205510.412381,6,4294967291,0,0
1582205510.412381,6,1,1060609,134
1582205510.412381,6,2,32,336396
1582205510.412381,6,3,336530,1060641
1582205509.571053,8,0,0,0
1582205509.571053,8,65533,0,0
1582205509.571053,8,65534,0,0
1582205509.571053,8,65531,0,0
1582205509.571053,8,4294967293,270,0
1582205509.571053,8,4294967291,0,0
1582205509.571053,8,1,335534,1064273
1582205509.571053,8,2,1064273,335534
1582205509.74801,9,0,0,0
1582205509.74801,9,65533,0,0
1582205509.74801,9,65534,0,0
1582205509.74801,9,65531,0,0
1582205509.74801,9,4294967293,289,0
1582205509.74801,9,4294967291,0,0
1582205509.74801,9,1,335731,1064272
1582205509.74801,9,2,1064272,335731
1582205509.941605,10,0,0,0
1582205509.941605,10,65533,0,0
1582205509.941605,10,65534,0,0
1582205509.941605,10,65531,0,0
1582205509.941605,10,4294967293,258,0
1582205509.941605,10,4294967291,0,0
1582205509.941605,10,1,59,328566
1582205509.941605,10,2,328566,59
1582205509.795713,11,0,0,0
1582205509.795713,11,65533,0,0
1582205509.795713,11,65534,0,0
1582205509.795713,11,65531,0,0
1582205509.795713,11,4294967293,260,0
1582205509.795713,11,4294967291,0,0
1582205509.795713,11,1,59,328337
1582205509.795713,11,2,328337,59
1582205510.673826,12,0,0,0
1582205510.673826,12,65533,0,0
1582205510.673826,12,65534,0,0
1582205510.673826,12,65531,0,0
1582205510.673826,12,4294967293,291,0
1582205510.673826,12,4294967291,0,0
1582205510.673826,12,1,1060759,141
1582205510.673826,12,2,141,1060759
1582205510.482981,13,0,0,0
1582205510.482981,13,65533,0,0
1582205510.482981,13,65534,0,0
1582205510.482981,13,65531,0,0
1582205510.482981,13,4294967293,294,0
1582205510.482981,13,4294967291,0,0
1582205510.482981,13,1,1060762,135
1582205510.482981,13,2,135,1060762
1582205510.654519,14,0,0,0
1582205510.654519,14,65533,0,0
1582205510.654519,14,65534,0,0
1582205510.654519,14,65531,0,0
1582205510.654519,14,4294967293,255,0
1582205510.654519,14,4294967291,0,0
1582205510.654519,14,1,30,336626
1582205510.654519,14,2,336626,30
1582205510.437684,15,0,0,0
1582205510.437684,15,65533,0,0
1582205510.437684,15,65534,0,0
1582205510.437684,15,65531,0,0
1582205510.437684,15,4294967293,255,0
1582205510.437684,15,4294967291,0,0
1582205510.437684,15,1,31,336401
